osmid,y,x,street_count,highway,geometry
4884020353,55.4038307,42.1287677,3,,POINT (42.1287677 55.4038307)
4884020354,55.4034728,42.1286309,1,,POINT (42.1286309 55.4034728)
4884020368,55.4008442,42.12365,1,,POINT (42.12365 55.4008442)
4884049938,55.381352,42.1001753,3,,POINT (42.1001753 55.381352)
4884049994,55.3813078,42.1005589,3,,POINT (42.1005589 55.3813078)
4884049962,55.3849099,42.097705,3,,POINT (42.097705 55.3849099)
4884049955,55.3800537,42.1025786,3,,POINT (42.1025786 55.3800537)
4884049956,55.3802076,42.102254,3,,POINT (42.102254 55.3802076)
4884140339,55.3790708,42.1077418,3,,POINT (42.1077418 55.3790708)
4884140343,55.3810457,42.1027851,1,,POINT (42.1027851 55.3810457)
4884050031,55.3851156,42.0976138,3,,POINT (42.0976138 55.3851156)
4884049992,55.3818914,42.1019992,3,,POINT (42.1019992 55.3818914)
4884049982,55.3824507,42.1037898,4,,POINT (42.1037898 55.3824507)
4884049995,55.3824887,42.1040082,4,,POINT (42.1040082 55.3824887)
4884049996,55.3827874,42.1039465,3,,POINT (42.1039465 55.3827874)
4884049985,55.3821134,42.1026425,3,,POINT (42.1026425 55.3821134)
4884140168,55.3825086,42.106795,3,,POINT (42.106795 55.3825086)
4884049987,55.3823745,42.1057275,3,,POINT (42.1057275 55.3823745)
4884140180,55.3816667,42.1064245,3,,POINT (42.1064245 55.3816667)
4884140310,55.382091,42.1049657,5,,POINT (42.1049657 55.382091)
4884050005,55.3824644,42.1044588,3,,POINT (42.1044588 55.3824644)
4884140313,55.3823943,42.1040833,3,,POINT (42.1040833 55.3823943)
4884050008,55.3828925,42.1039546,4,,POINT (42.1039546 55.3828925)
4884050004,55.3831404,42.1033302,3,,POINT (42.1033302 55.3831404)
4884050101,55.3863848,42.0968708,3,,POINT (42.0968708 55.3863848)
4884050032,55.38886,42.0970019,3,,POINT (42.0970019 55.38886)
4884050043,55.3887463,42.0961171,3,,POINT (42.0961171 55.3887463)
4884050038,55.3884142,42.0974931,3,,POINT (42.0974931 55.3884142)
4884050046,55.3888667,42.0975977,3,,POINT (42.0975977 55.3888667)
4884050095,55.386461,42.0984721,3,,POINT (42.0984721 55.386461)
4884050077,55.3908837,42.0980751,3,,POINT (42.0980751 55.3908837)
4884050102,55.389476,42.1046787,1,,POINT (42.1046787 55.389476)
4884050134,55.3893618,42.1042281,4,,POINT (42.1042281 55.3893618)
4884050103,55.3939859,42.1034346,3,,POINT (42.1034346 55.3939859)
4884050108,55.3936959,42.1018437,3,,POINT (42.1018437 55.3936959)
4884050147,55.3934293,42.1039975,3,,POINT (42.1039975 55.3934293)
4884050165,55.39487,42.1002688,3,,POINT (42.1002688 55.39487)
4884050203,55.393609,42.1006474,3,,POINT (42.1006474 55.393609)
4884050131,55.3898264,42.1043676,3,,POINT (42.1043676 55.3898264)
4884050136,55.3901586,42.105242,3,,POINT (42.105242 55.3901586)
4884050204,55.3943448,42.1003497,3,,POINT (42.1003497 55.3943448)
4884050326,55.3958909,42.1056899,1,,POINT (42.1056899 55.3958909)
4884050335,55.3960737,42.1049872,3,,POINT (42.1049872 55.3960737)
4884050329,55.3953334,42.1056068,1,,POINT (42.1056068 55.3953334)
4884050341,55.3962854,42.1037614,3,,POINT (42.1037614 55.3962854)
4884050344,55.3965779,42.1029487,3,,POINT (42.1029487 55.3965779)
4884050365,55.3968856,42.1025303,3,,POINT (42.1025303 55.3968856)
4884050347,55.3976025,42.1017196,3,,POINT (42.1017196 55.3976025)
4884050396,55.398098,42.1028736,4,,POINT (42.1028736 55.398098)
4884050348,55.4002974,42.107994,3,,POINT (42.107994 55.4002974)
5143526570,55.401227,42.1078005,3,,POINT (42.1078005 55.401227)
4884050351,55.3996333,42.1075219,3,,POINT (42.1075219 55.3996333)
5544697877,55.3998589,42.1081277,3,,POINT (42.1081277 55.3998589)
4884050397,55.3974552,42.1040162,3,,POINT (42.1040162 55.3974552)
4884050380,55.3982793,42.1033913,3,,POINT (42.1033913 55.3982793)
4884050401,55.3981376,42.1030641,4,,POINT (42.1030641 55.3981376)
4884050393,55.3977766,42.1031901,1,,POINT (42.1031901 55.3977766)
4884050402,55.398261,42.1027905,3,,POINT (42.1027905 55.398261)
4900450360,55.398983,42.1025169,1,,POINT (42.1025169 55.398983)
4884139959,55.3864945,42.1143696,1,,POINT (42.1143696 55.3864945)
4884139977,55.3864473,42.1137419,4,,POINT (42.1137419 55.3864473)
4884139965,55.3861761,42.1138519,1,,POINT (42.1138519 55.3861761)
4884140375,55.385815,42.1116042,4,,POINT (42.1116042 55.385815)
4884140379,55.386918,42.1103168,3,,POINT (42.1103168 55.386918)
4884139978,55.3853502,42.10985,4,,POINT (42.10985 55.3853502)
4884140014,55.3849663,42.1082032,3,,POINT (42.1082032 55.3849663)
4884139993,55.3866089,42.1088942,3,,POINT (42.1088942 55.3866089)
4884139997,55.3848764,42.1105018,1,,POINT (42.1105018 55.3848764)
4884139992,55.384788,42.1074843,1,,POINT (42.1074843 55.384788)
4884140015,55.3848368,42.1082219,3,,POINT (42.1082219 55.3848368)
4884140017,55.3841892,42.1091956,1,,POINT (42.1091956 55.3841892)
4884140018,55.3838083,42.1162525,1,,POINT (42.1162525 55.3838083)
4884140125,55.3841298,42.11548,3,,POINT (42.11548 55.3841298)
4884140121,55.3853061,42.1149006,1,,POINT (42.1149006 55.3853061)
4884140366,55.383627,42.1142274,3,,POINT (42.1142274 55.383627)
4884140133,55.3848067,42.1128027,3,,POINT (42.1128027 55.3848067)
4884140136,55.3835721,42.1101317,3,,POINT (42.1101317 55.3835721)
4884140176,55.3821063,42.1074656,4,,POINT (42.1074656 55.3821063)
4884140273,55.3827447,42.1111348,4,,POINT (42.1111348 55.3827447)
4884140137,55.3825375,42.1166387,1,,POINT (42.1166387 55.3825375)
4884140150,55.382472,42.1167165,3,,POINT (42.1167165 55.382472)
4884140352,55.3802427,42.1180737,3,,POINT (42.1180737 55.3802427)
4884140155,55.3822465,42.1157777,3,,POINT (42.1157777 55.3822465)
4884140357,55.3820712,42.1158662,3,,POINT (42.1158662 55.3820712)
4884140359,55.382344,42.1155229,3,,POINT (42.1155229 55.382344)
4884140156,55.3829002,42.1067762,1,,POINT (42.1067762 55.3829002)
4884140158,55.3814374,42.1068754,3,,POINT (42.1068754 55.3814374)
4884140167,55.3815491,42.1073257,4,,POINT (42.1073257 55.3815491)
4884140297,55.3813632,42.106576,4,,POINT (42.106576 55.3813632)
4884140162,55.3816587,42.1078352,3,,POINT (42.1078352 55.3816587)
4884140274,55.3825741,42.1108049,3,,POINT (42.1108049 55.3825741)
4884140173,55.3817208,42.1072,3,,POINT (42.1072 55.3817208)
4884140175,55.381701,42.1065617,3,,POINT (42.1065617 55.381701)
4884140246,55.3798891,42.1170196,3,,POINT (42.1170196 55.3798891)
4884210475,55.3783666,42.1181523,3,,POINT (42.1181523 55.3783666)
4884140257,55.3795463,42.1148819,3,,POINT (42.1148819 55.3795463)
4884210830,55.3786624,42.111218,3,,POINT (42.111218 55.3786624)
4884140316,55.3803006,42.1138868,3,,POINT (42.1138868 55.3803006)
4884140271,55.382539,42.1112663,3,,POINT (42.1112663 55.382539)
4884140328,55.3810655,42.1130767,3,,POINT (42.1130767 55.3810655)
4884140365,55.3835797,42.1141469,3,,POINT (42.1141469 55.3835797)
4884140283,55.3817343,42.1048519,3,,POINT (42.1048519 55.3817343)
4884140292,55.3816278,42.1049899,3,,POINT (42.1049899 55.3816278)
4884140287,55.3818772,42.1046731,3,,POINT (42.1046731 55.3818772)
4884140308,55.3819112,42.1050945,3,,POINT (42.1050945 55.3819112)
4884140294,55.3820926,42.1045393,3,,POINT (42.1045393 55.3820926)
4884140289,55.3813547,42.1053095,3,,POINT (42.1053095 55.3813547)
4884140302,55.381413,42.1055666,3,,POINT (42.1055666 55.381413)
4884140290,55.380616,42.1061969,1,,POINT (42.1061969 55.380616)
4884140307,55.3817817,42.105183,3,,POINT (42.105183 55.3817817)
4884140311,55.3822236,42.1044803,4,,POINT (42.1044803 55.3822236)
4884140323,55.3794701,42.1105836,3,,POINT (42.1105836 55.3794701)
4884140338,55.3793634,42.1091969,3,,POINT (42.1091969 55.3793634)
4884140348,55.3790689,42.1080282,4,,POINT (42.1080282 55.3790689)
4884140342,55.3793771,42.107015,1,,POINT (42.107015 55.3793771)
6447353341,55.3780115,42.1090553,3,,POINT (42.1090553 55.3780115)
4941179773,55.4063461,42.1055497,3,,POINT (42.1055497 55.4063461)
4884210468,55.3691467,42.1115717,1,,POINT (42.1115717 55.3691467)
4884210518,55.3701675,42.1106524,3,,POINT (42.1106524 55.3701675)
4884210470,55.3713954,42.1228404,3,,POINT (42.1228404 55.3713954)
4884210484,55.3753261,42.1233032,3,,POINT (42.1233032 55.3753261)
4884210499,55.3696826,42.1200642,4,,POINT (42.1200642 55.3696826)
4884210839,55.3717561,42.1217706,3,,POINT (42.1217706 55.3717561)
4884210473,55.3781079,42.1201164,3,,POINT (42.1201164 55.3781079)
4884210494,55.3780952,42.1220963,3,,POINT (42.1220963 55.3780952)
4884210483,55.375672,42.1232017,3,,POINT (42.1232017 55.375672)
4884210835,55.377987,42.1172384,3,,POINT (42.1172384 55.377987)
4884210477,55.3761312,42.1110544,3,,POINT (42.1110544 55.3761312)
4884210832,55.3767941,42.1126342,4,,POINT (42.1126342 55.3767941)
5542081173,55.3754125,42.1118783,3,,POINT (42.1118783 55.3754125)
4884210478,55.3772015,42.1138435,3,,POINT (42.1138435 55.3772015)
4884210479,55.3755795,42.1151094,4,,POINT (42.1151094 55.3755795)
4884210833,55.3752861,42.1143286,4,,POINT (42.1143286 55.3752861)
4884210849,55.3744349,42.1149945,4,,POINT (42.1149945 55.3744349)
4884210836,55.3765388,42.1183578,3,,POINT (42.1183578 55.3765388)
4884210485,55.3750558,42.1215546,3,,POINT (42.1215546 55.3750558)
4886375065,55.3740874,42.1224081,1,,POINT (42.1224081 55.3740874)
4884210837,55.3750595,42.1196001,3,,POINT (42.1196001 55.3750595)
4884210486,55.3735592,42.1201754,3,,POINT (42.1201754 55.3735592)
4884210845,55.3731455,42.1182948,3,,POINT (42.1182948 55.3731455)
4884210838,55.3748511,42.1186983,3,,POINT (42.1186983 55.3748511)
4884210487,55.3726806,42.1184453,3,,POINT (42.1184453 55.3726806)
4884210489,55.3723592,42.1154766,3,,POINT (42.1154766 55.3723592)
4884210842,55.3710337,42.1192857,3,,POINT (42.1192857 55.3710337)
4884210514,55.3733243,42.1143066,3,,POINT (42.1143066 55.3733243)
4884210501,55.3705056,42.1176966,3,,POINT (42.1176966 55.3705056)
4884210491,55.3708669,42.1189079,3,,POINT (42.1189079 55.3708669)
4884210841,55.3703786,42.117851,3,,POINT (42.117851 55.3703786)
4884210492,55.3780986,42.1271825,1,,POINT (42.1271825 55.3780986)
4884210500,55.3690438,42.1194438,3,,POINT (42.1194438 55.3690438)
4886375080,55.3694787,42.1189264,3,,POINT (42.1189264 55.3694787)
4900324921,55.3666042,42.122462,3,,POINT (42.122462 55.3666042)
4900324782,55.3703944,42.1175963,3,,POINT (42.1175963 55.3703944)
4884210502,55.3701157,42.1147343,3,,POINT (42.1147343 55.3701157)
4884210503,55.3697466,42.1131322,3,,POINT (42.1131322 55.3697466)
4884210826,55.3691491,42.1156203,3,,POINT (42.1156203 55.3691491)
4884210822,55.3726792,42.112484,3,,POINT (42.112484 55.3726792)
4884210520,55.3699127,42.1129627,3,,POINT (42.1129627 55.3699127)
4884210505,55.3735266,42.1101236,1,,POINT (42.1101236 55.3735266)
4884210516,55.3732539,42.1135383,3,,POINT (42.1135383 55.3732539)
4884210506,55.3695737,42.1090544,1,,POINT (42.1090544 55.3695737)
4884210507,55.3701876,42.1085418,3,,POINT (42.1085418 55.3701876)
4884210509,55.3706998,42.1100431,3,,POINT (42.1100431 55.3706998)
4949398890,55.3702506,42.1066074,3,,POINT (42.1066074 55.3702506)
4884210512,55.3721151,42.1096124,3,,POINT (42.1096124 55.3721151)
4884210511,55.3731486,42.1088898,1,,POINT (42.1088898 55.3731486)
4884210829,55.3723682,42.1108317,3,,POINT (42.1108317 55.3723682)
4884210513,55.3731791,42.1114862,1,,POINT (42.1114862 55.3731791)
4884210821,55.3727096,42.1121835,3,,POINT (42.1121835 55.3727096)
4884210850,55.3738562,42.1136975,3,,POINT (42.1136975 55.3738562)
4884210823,55.3695728,42.118795,3,,POINT (42.118795 55.3695728)
4900324791,55.3695424,42.1186584,3,,POINT (42.1186584 55.3695424)
4900324779,55.3701872,42.1180752,3,,POINT (42.1180752 55.3701872)
5542293082,55.3782022,42.1113387,3,,POINT (42.1113387 55.3782022)
5542081177,55.3759234,42.1135725,3,,POINT (42.1135725 55.3759234)
5542019578,55.3747641,42.1126362,3,,POINT (42.1126362 55.3747641)
4884210848,55.3745335,42.1170512,3,,POINT (42.1170512 55.3745335)
10262962070,55.4163615,42.1411204,3,,POINT (42.1411204 55.4163615)
4886375040,55.4144617,42.1358598,3,,POINT (42.1358598 55.4144617)
4886375082,55.4204188,42.181369,3,,POINT (42.181369 55.4204188)
4886375437,55.4200157,42.1814062,3,,POINT (42.1814062 55.4200157)
4886375086,55.4208427,42.1799737,3,,POINT (42.1799737 55.4208427)
4886375286,55.4215041,42.1807663,4,,POINT (42.1807663 55.4215041)
4886375281,55.4212903,42.1802044,3,,POINT (42.1802044 55.4212903)
4886375287,55.4208686,42.1791556,3,,POINT (42.1791556 55.4208686)
4886375088,55.4221295,42.1803166,3,,POINT (42.1803166 55.4221295)
4886375092,55.4224837,42.1793246,3,,POINT (42.1793246 55.4224837)
4886375291,55.420963,42.1777743,3,,POINT (42.1777743 55.420963)
4886375112,55.4215607,42.1720151,3,,POINT (42.1720151 55.4215607)
4886375299,55.4215475,42.1722972,4,,POINT (42.1722972 55.4215475)
4886375300,55.4216359,42.1719191,3,,POINT (42.1719191 55.4216359)
4886375120,55.4217059,42.172198,3,,POINT (42.172198 55.4217059)
4886375224,55.4215293,42.1685797,1,,POINT (42.1685797 55.4215293)
4886375304,55.4215521,42.1705216,3,,POINT (42.1705216 55.4215521)
4886375226,55.420748,42.1718362,3,,POINT (42.1718362 55.420748)
4886375233,55.4207529,42.1721578,4,,POINT (42.1721578 55.4207529)
4886375229,55.4202494,42.17191,3,,POINT (42.17191 55.4202494)
4886375271,55.4214395,42.1719084,3,,POINT (42.1719084 55.4214395)
4886375461,55.4188272,42.1722114,3,,POINT (42.1722114 55.4188272)
4886375232,55.4209356,42.1721658,3,,POINT (42.1721658 55.4209356)
4886375250,55.4197132,42.1748427,4,,POINT (42.1748427 55.4197132)
4886375294,55.421205,42.1748158,3,,POINT (42.1748158 55.421205)
4886375254,55.4188417,42.1740981,3,,POINT (42.1740981 55.4188417)
4886375251,55.4196797,42.1737885,1,,POINT (42.1737885 55.4196797)
4886375265,55.4187496,42.1738153,3,,POINT (42.1738153 55.4187496)
4886375456,55.4186277,42.1729169,3,,POINT (42.1729169 55.4186277)
4886375269,55.4181489,42.1736339,3,,POINT (42.1736339 55.4181489)
4886375280,55.418232,42.1725628,1,,POINT (42.1725628 55.418232)
4886375458,55.4186339,42.1724769,3,,POINT (42.1724769 55.4186339)
4939055901,55.4222659,42.1827479,3,,POINT (42.1827479 55.4222659)
4886375308,55.4211746,42.1689793,3,,POINT (42.1689793 55.4211746)
4886375421,55.4209691,42.1687058,3,,POINT (42.1687058 55.4209691)
4886375318,55.4213238,42.1682847,3,,POINT (42.1682847 55.4213238)
4886375309,55.4231355,42.1672679,3,,POINT (42.1672679 55.4231355)
4886375464,55.4183674,42.1701461,3,,POINT (42.1701461 55.4183674)
4886375431,55.4175529,42.1702722,1,,POINT (42.1702722 55.4175529)
4886375466,55.4178468,42.1701891,3,,POINT (42.1701891 55.4178468)
4886375435,55.4200946,42.184021,3,,POINT (42.184021 55.4200946)
4939055898,55.4212428,42.1838541,4,,POINT (42.1838541 55.4212428)
4941181293,55.4176013,42.1690726,3,,POINT (42.1690726 55.4176013)
4886375830,55.4064592,42.120367,3,,POINT (42.120367 55.4064592)
4939057132,55.4195379,42.1859874,3,,POINT (42.1859874 55.4195379)
4888369456,55.4139036,42.1760952,1,,POINT (42.1760952 55.4139036)
4900060123,55.3600375,42.1633601,3,,POINT (42.1633601 55.3600375)
4900278496,55.3600238,42.1630517,3,,POINT (42.1630517 55.3600238)
4900060124,55.3602281,42.163159,3,,POINT (42.163159 55.3602281)
4900278715,55.3596671,42.1661246,3,,POINT (42.1661246 55.3596671)
4900060127,55.3603501,42.1625662,3,,POINT (42.1625662 55.3603501)
4900278521,55.3608547,42.1624804,3,,POINT (42.1624804 55.3608547)
4900060136,55.3603577,42.1481922,3,,POINT (42.1481922 55.3603577)
4900278957,55.3616902,42.1516228,3,,POINT (42.1516228 55.3616902)
4900278501,55.3602796,42.150617,3,,POINT (42.150617 55.3602796)
4900060145,55.3605788,42.1469611,3,,POINT (42.1469611 55.3605788)
4900060148,55.3572489,42.1426776,3,,POINT (42.1426776 55.3572489)
4900278568,55.3567961,42.141691,1,,POINT (42.141691 55.3567961)
4900060156,55.3631766,42.1574324,3,,POINT (42.1574324 55.3631766)
4900060158,55.3633489,42.1603051,3,,POINT (42.1603051 55.3633489)
4900278949,55.3621857,42.1575049,4,,POINT (42.1575049 55.3621857)
4900278944,55.3623503,42.1603587,4,,POINT (42.1603587 55.3623503)
4900278980,55.3636721,42.1653986,3,,POINT (42.1653986 55.3636721)
4900278939,55.36241,42.1632251,4,,POINT (42.1632251 55.36241)
4900278956,55.3617512,42.1518266,3,,POINT (42.1518266 55.3617512)
4900060172,55.3801984,42.1676382,3,,POINT (42.1676382 55.3801984)
4900060173,55.3784674,42.1666351,4,,POINT (42.1666351 55.3784674)
4900324804,55.3794411,42.1690142,3,,POINT (42.1690142 55.3794411)
4900060178,55.3681842,42.1634272,3,,POINT (42.1634272 55.3681842)
4900324805,55.3789779,42.1688023,3,,POINT (42.1688023 55.3789779)
6578978384,55.3714072,42.1383608,3,,POINT (42.1383608 55.3714072)
4901148535,55.367643,42.1633552,3,,POINT (42.1633552 55.367643)
4901148532,55.3672175,42.1632921,3,,POINT (42.1632921 55.3672175)
4900060186,55.3614523,42.1630758,3,,POINT (42.1630758 55.3614523)
4900278708,55.3613777,42.163226,3,,POINT (42.163226 55.3613777)
4900060188,55.3612938,42.1623328,3,,POINT (42.1623328 55.3612938)
4900060189,55.3611414,42.1610453,3,,POINT (42.1610453 55.3611414)
4900278534,55.3612404,42.1606887,3,,POINT (42.1606887 55.3612404)
4900278498,55.3596975,42.1593936,3,,POINT (42.1593936 55.3596975)
4900278560,55.3602673,42.1544873,3,,POINT (42.1544873 55.3602673)
4900278909,55.3577658,42.1547985,3,,POINT (42.1547985 55.3577658)
4900060202,55.3554512,42.1605948,3,,POINT (42.1605948 55.3554512)
4900060205,55.3535315,42.1605223,3,,POINT (42.1605223 55.3535315)
4901147871,55.3556386,42.1632005,3,,POINT (42.1632005 55.3556386)
10262846160,55.3537803,42.1573244,3,,POINT (42.1573244 55.3537803)
4901147890,55.3533958,42.1651411,3,,POINT (42.1651411 55.3533958)
4900278502,55.3598714,42.1505982,1,,POINT (42.1505982 55.3598714)
4900278562,55.3602765,42.1516012,3,,POINT (42.1516012 55.3602765)
4900278512,55.3607571,42.1700281,1,,POINT (42.1700281 55.3607571)
4900278614,55.3608837,42.1718976,3,,POINT (42.1718976 55.3608837)
4900278528,55.3622101,42.16023,3,,POINT (42.16023 55.3622101)
4900278945,55.362329,42.1600503,3,,POINT (42.1600503 55.362329)
4900278551,55.3610544,42.1547717,3,,POINT (42.1547717 55.3610544)
4900278557,55.3612664,42.1544525,3,,POINT (42.1544525 55.3612664)
4900278559,55.3609706,42.1544552,3,,POINT (42.1544552 55.3609706)
4900278953,55.3619173,42.1544498,3,,POINT (42.1544498 55.3619173)
4900278608,55.3630597,42.1714674,3,,POINT (42.1714674 55.3630597)
4900278930,55.3630455,42.1715436,3,,POINT (42.1715436 55.3630455)
4900278975,55.3640349,42.1712646,3,,POINT (42.1712646 55.3640349)
4900278934,55.3628321,42.1684778,3,,POINT (42.1684778 55.3628321)
4900278706,55.3619006,42.1716589,4,,POINT (42.1716589 55.3619006)
4900278617,55.3601702,42.172088,3,,POINT (42.172088 55.3601702)
4900278987,55.3599644,42.1719217,3,,POINT (42.1719217 55.3599644)
4900278986,55.3599842,42.172198,3,,POINT (42.172198 55.3599842)
4900278686,55.3655624,42.1921912,4,,POINT (42.1921912 55.3655624)
5306498731,55.3691979,42.1988994,1,,POINT (42.1988994 55.3691979)
4900278705,55.3621658,42.1763608,3,,POINT (42.1763608 55.3621658)
12280771883,55.3646555,42.197909,3,,POINT (42.197909 55.3646555)
4942943267,55.3727659,42.1893477,3,,POINT (42.1893477 55.3727659)
4900278781,55.3620439,42.1741265,3,,POINT (42.1741265 55.3620439)
4900278925,55.3633047,42.176265,4,,POINT (42.176265 55.3633047)
4900278725,55.3583223,42.1664339,3,,POINT (42.1664339 55.3583223)
4900278719,55.3584397,42.1688774,1,,POINT (42.1688774 55.3584397)
4900278727,55.3583452,42.1659458,1,,POINT (42.1659458 55.3583452)
4900278742,55.3562517,42.1555012,3,,POINT (42.1555012 55.3562517)
4900278869,55.3562197,42.1553886,3,,POINT (42.1553886 55.3562197)
4900278743,55.3553007,42.1665895,3,,POINT (42.1665895 55.3553007)
4900278744,55.3547574,42.1665922,1,,POINT (42.1665922 55.3547574)
4900278745,55.3546995,42.167311,1,,POINT (42.167311 55.3546995)
4900278851,55.3557295,42.1654294,3,,POINT (42.1654294 55.3557295)
4900278755,55.3565902,42.1682417,1,,POINT (42.1682417 55.3565902)
4900278813,55.3572786,42.1684295,3,,POINT (42.1684295 55.3572786)
4900278766,55.3570614,42.174561,1,,POINT (42.174561 55.3570614)
4900278806,55.3573328,42.1743008,4,,POINT (42.1743008 55.3573328)
4900278769,55.35759,42.1750848,3,,POINT (42.1750848 55.35759)
4900278776,55.3581337,42.1759169,3,,POINT (42.1759169 55.3581337)
4900278796,55.3585663,42.1752101,3,,POINT (42.1752101 55.3585663)
4900278981,55.3599628,42.1755588,3,,POINT (42.1755588 55.3599628)
4900278855,55.3572474,42.1666914,3,,POINT (42.1666914 55.3572474)
4900278821,55.3524564,42.1698028,1,,POINT (42.1698028 55.3524564)
4900278838,55.3551844,42.1727532,3,,POINT (42.1727532 55.3551844)
4900278836,55.3552898,42.1708124,3,,POINT (42.1708124 55.3552898)
4900278837,55.3554282,42.1692162,3,,POINT (42.1692162 55.3554282)
4900278845,55.3555717,42.1691966,3,,POINT (42.1691966 55.3555717)
4900278841,55.355709,42.1673915,3,,POINT (42.1673915 55.355709)
4900278850,55.3557806,42.1665063,3,,POINT (42.1665063 55.3557806)
4900278842,55.3555137,42.1705914,1,,POINT (42.1705914 55.3555137)
4901147867,55.3557202,42.1650847,3,,POINT (42.1650847 55.3557202)
4900278879,55.3546187,42.1458051,1,,POINT (42.1458051 55.3546187)
4900278918,55.356854,42.1478435,1,,POINT (42.1478435 55.356854)
4900278919,55.363387,42.1787211,1,,POINT (42.1787211 55.363387)
4900278921,55.3634173,42.1779537,3,,POINT (42.1779537 55.3634173)
4900278922,55.3634571,42.1788016,1,,POINT (42.1788016 55.3634571)
4900278970,55.3642087,42.1762857,3,,POINT (42.1762857 55.3642087)
4900278979,55.3638657,42.1682149,3,,POINT (42.1682149 55.3638657)
4900278936,55.3626186,42.1655863,3,,POINT (42.1655863 55.3626186)
4900278966,55.364352,42.1790323,1,,POINT (42.1790323 55.364352)
4900324785,55.3706596,42.1166629,1,,POINT (42.1166629 55.3706596)
10262962057,55.3690144,42.1178806,1,,POINT (42.1178806 55.3690144)
4900324798,55.3792208,42.1689134,3,,POINT (42.1689134 55.3792208)
4900324799,55.3791592,42.1693253,3,,POINT (42.1693253 55.3791592)
12257457538,55.3653536,42.1238072,3,,POINT (42.1238072 55.3653536)
12257457523,55.3689495,42.1302774,3,,POINT (42.1302774 55.3689495)
4900449811,55.3246964,42.0892158,3,,POINT (42.0892158 55.3246964)
4900449823,55.3249681,42.0890495,4,,POINT (42.0890495 55.3249681)
4900449822,55.3249009,42.0896208,3,,POINT (42.0896208 55.3249009)
4900449857,55.3240647,42.0886552,3,,POINT (42.0886552 55.3240647)
4900449814,55.324643,42.0937863,1,,POINT (42.0937863 55.324643)
4900449852,55.3252473,42.0888591,3,,POINT (42.0888591 55.3252473)
4900449853,55.3249513,42.088666,3,,POINT (42.088666 55.3249513)
4900449841,55.3289552,42.0910773,1,,POINT (42.0910773 55.3289552)
4900449843,55.327347,42.0901009,3,,POINT (42.0901009 55.327347)
5143504242,55.3254878,42.0919182,1,,POINT (42.0919182 55.3254878)
4900449862,55.329474,42.0890656,1,,POINT (42.0890656 55.329474)
4900449906,55.3264223,42.0828965,3,,POINT (42.0828965 55.3264223)
4900449907,55.3264116,42.0830092,3,,POINT (42.0830092 55.3264116)
4900450286,55.3266008,42.0809519,3,,POINT (42.0809519 55.3266008)
4900449917,55.329892,42.087054,3,,POINT (42.087054 55.329892)
4900450027,55.3264848,42.0851898,3,,POINT (42.0851898 55.3264848)
4900449916,55.3301606,42.0872068,1,,POINT (42.0872068 55.3301606)
4900450047,55.3217191,42.0834196,1,,POINT (42.0834196 55.3217191)
4900450072,55.3214689,42.0743751,1,,POINT (42.0743751 55.3214689)
4900450243,55.3224837,42.0769286,3,,POINT (42.0769286 55.3224837)
4900450079,55.3209988,42.0734122,1,,POINT (42.0734122 55.3209988)
4900450237,55.3214597,42.0724145,3,,POINT (42.0724145 55.3214597)
4900450093,55.3253862,42.067726,1,,POINT (42.067726 55.3253862)
4900450352,55.323577,42.0672968,4,,POINT (42.0672968 55.323577)
4900450098,55.3254899,42.0662507,1,,POINT (42.0662507 55.3254899)
4900450106,55.3231414,42.0672405,1,,POINT (42.0672405 55.3231414)
4900450228,55.3236045,42.0753161,3,,POINT (42.0753161 55.3236045)
4900450240,55.323882,42.0764101,3,,POINT (42.0764101 55.323882)
4900450239,55.3198588,42.069743,1,,POINT (42.069743 55.3198588)
4900450255,55.3194269,42.0722079,1,,POINT (42.0722079 55.3194269)
4900450271,55.3231796,42.0789376,1,,POINT (42.0789376 55.3231796)
4900450295,55.3257799,42.0781571,3,,POINT (42.0781571 55.3257799)
4900450283,55.327051,42.0819148,1,,POINT (42.0819148 55.327051)
4900450305,55.3249406,42.0755473,3,,POINT (42.0755473 55.3249406)
4900450304,55.3243516,42.0736429,1,,POINT (42.0736429 55.3243516)
4900450371,55.3305634,42.125144,3,,POINT (42.125144 55.3305634)
4902128987,55.3310178,42.1236567,4,,POINT (42.1236567 55.3310178)
4902128993,55.3347614,42.1240207,3,,POINT (42.1240207 55.3347614)
4900450381,55.3345729,42.1223491,3,,POINT (42.1223491 55.3345729)
4902128983,55.331432,42.1222748,4,,POINT (42.1222748 55.331432)
4900450385,55.3338162,42.1197689,4,,POINT (42.1197689 55.3338162)
4902128971,55.3343767,42.1188395,4,,POINT (42.1188395 55.3343767)
4902128974,55.3320609,42.1168938,4,,POINT (42.1168938 55.3320609)
4900450386,55.3281374,42.1132672,3,,POINT (42.1132672 55.3281374)
4900450387,55.3278414,42.1148229,3,,POINT (42.1148229 55.3278414)
4900450390,55.3255125,42.1138346,4,,POINT (42.1138346 55.3255125)
4902129009,55.3313923,42.1180905,3,,POINT (42.1180905 55.3313923)
4900450394,55.3253248,42.1154691,4,,POINT (42.1154691 55.3253248)
12257565932,55.3240754,42.1134582,3,,POINT (42.1134582 55.3240754)
4900450403,55.322882,42.1149409,3,,POINT (42.1149409 55.322882)
9587403856,55.3306982,42.1194434,3,,POINT (42.1194434 55.3306982)
4900450397,55.3251344,42.1170062,4,,POINT (42.1170062 55.3251344)
